County,Year,Quarter,Period,Inflation_Rate,real_avg_price,Region,is_ni,transaction_count,avg_price
Louth,2013,3,2013 Q3,0.3,118530.08,Republic of Ireland,False,142.0,112354.03
Louth,2013,4,2013 Q4,0.23,136522.43,Republic of Ireland,False,199.0,128362.14
Louth,2014,1,2014 Q1,0.07,115238.14,Republic of Ireland,False,146.0,103922.12
Louth,2014,2,2014 Q2,0.37,121944.79,Republic of Ireland,False,167.0,119164.07
Louth,2014,3,2014 Q3,0.37,135316.33,Republic of Ireland,False,246.0,128637.8
Louth,2014,4,2014 Q4,-0.03,134060.59,Republic of Ireland,False,333.0,123444.91
Louth,2015,1,2015 Q1,-0.6,139486.97,Republic of Ireland,False,187.0,133133.71
Louth,2015,2,2015 Q2,-0.43,143325.82,Republic of Ireland,False,203.0,134508.52
Louth,2015,3,2015 Q3,-0.17,137633.37,Republic of Ireland,False,280.0,135904.26
Louth,2015,4,2015 Q4,-0.07,149853.23,Republic of Ireland,False,297.0,145143.63
Louth,2016,1,2016 Q1,-0.13,143665.02,Republic of Ireland,False,177.0,130829.48
Louth,2016,2,2016 Q2,0.17,156908.66,Republic of Ireland,False,240.0,146308.81
Louth,2016,3,2016 Q3,0.13,163129.46,Republic of Ireland,False,255.0,153488.21
Louth,2016,4,2016 Q4,-0.07,186528.91,Republic of Ireland,False,293.0,169185.03
Louth,2017,1,2017 Q1,0.57,352542.05,Republic of Ireland,False,231.0,397643.16
Louth,2017,2,2017 Q2,0.23,189424.98,Republic of Ireland,False,221.0,161092.9
Louth,2017,3,2017 Q3,0.2,206795.28,Republic of Ireland,False,256.0,182207.57
Louth,2017,4,2017 Q4,0.47,193318.55,Republic of Ireland,False,292.0,179074.58
Louth,2018,1,2018 Q1,0.23,209917.86,Republic of Ireland,False,202.0,189675.24
Louth,2018,2,2018 Q2,0.17,193314.73,Republic of Ireland,False,217.0,180604.42
Louth,2018,3,2018 Q3,0.77,207631.51,Republic of Ireland,False,252.0,194141.98
Louth,2018,4,2018 Q4,0.73,203481.27,Republic of Ireland,False,324.0,190708.48
Louth,2019,1,2019 Q1,0.83,201524.7,Republic of Ireland,False,233.0,188267.06
Louth,2019,2,2019 Q2,1.17,215897.32,Republic of Ireland,False,252.0,211750.1
Louth,2019,3,2019 Q3,0.7,198260.0,Republic of Ireland,False,272.0,187966.88
Louth,2019,4,2019 Q4,1.03,236954.82,Republic of Ireland,False,265.0,191547.43
Louth,2020,1,2020 Q1,1.03,226745.44,Republic of Ireland,False,235.0,191852.62
Louth,2020,2,2020 Q2,-0.3,211818.16,Republic of Ireland,False,144.0,189804.49
Louth,2020,3,2020 Q3,-0.93,224837.05,Republic of Ireland,False,201.0,205273.34
Louth,2020,4,2020 Q4,-1.13,220149.57,Republic of Ireland,False,364.0,194629.64
Louth,2021,1,2021 Q1,-0.23,243277.08,Republic of Ireland,False,224.0,210183.33
Louth,2021,2,2021 Q2,1.4,236662.87,Republic of Ireland,False,246.0,213443.17
Louth,2021,3,2021 Q3,2.93,237616.71,Republic of Ireland,False,287.0,222982.47
Louth,2021,4,2021 Q4,5.27,280741.39,Republic of Ireland,False,343.0,229804.21
Louth,2022,1,2022 Q1,5.77,224236.01,Republic of Ireland,False,243.0,229570.59
Louth,2022,2,2022 Q2,7.97,233847.02,Republic of Ireland,False,269.0,238821.74
Louth,2022,3,2022 Q3,8.7,232875.26,Republic of Ireland,False,295.0,238760.06
Louth,2022,4,2022 Q4,8.8,256329.16,Republic of Ireland,False,368.0,247775.18
Louth,2023,1,2023 Q1,7.97,251521.91,Republic of Ireland,False,255.0,241073.17
Louth,2023,2,2023 Q2,6.63,261237.48,Republic of Ireland,False,257.0,248553.77
Louth,2023,3,2023 Q3,6.23,257978.24,Republic of Ireland,False,284.0,251325.7
Louth,2023,4,2023 Q4,4.5,316728.13,Republic of Ireland,False,303.0,272571.13
Louth,2024,1,2024 Q1,3.47,271710.07,Republic of Ireland,False,194.0,258342.36
Louth,2024,2,2024 Q2,2.47,291122.29,Republic of Ireland,False,226.0,269984.81
Louth,2024,3,2024 Q3,1.53,303747.34,Republic of Ireland,False,272.0,277359.07
Louth,2024,4,2024 Q4,1.03,337370.06,Republic of Ireland,False,332.0,282933.07
Louth,2025,1,2025 Q1,1.9,300366.58,Republic of Ireland,False,234.0,280162.22
Louth,2025,2,2025 Q2,1.9,383839.83,Republic of Ireland,False,235.0,292448.94
Louth,2025,3,2025 Q3,2.13,339300.53,Republic of Ireland,False,284.0,303535.11
Louth,2025,4,2025 Q4,3.05,406247.25,Republic of Ireland,False,106.0,299298.74
Mayo,2010,1,2010 Q1,-3.37,169347.36,Republic of Ireland,False,52.0,149654.19
Mayo,2010,2,2010 Q2,-1.33,160471.13,Republic of Ireland,False,66.0,161844.7
Mayo,2010,3,2010 Q3,0.2,163009.5,Republic of Ireland,False,83.0,166071.08
Mayo,2010,4,2010 Q4,0.93,149694.73,Republic of Ireland,False,90.0,141693.09
Mayo,2011,1,2011 Q1,2.27,148507.0,Republic of Ireland,False,57.0,135399.12
Mayo,2011,2,2011 Q2,2.87,131754.28,Republic of Ireland,False,55.0,139301.18
Mayo,2011,3,2011 Q3,2.43,124242.86,Republic of Ireland,False,84.0,127303.1
Mayo,2011,4,2011 Q4,2.7,141683.42,Republic of Ireland,False,110.0,140595.33
Mayo,2012,1,2012 Q1,2.13,109190.79,Republic of Ireland,False,75.0,114254.93
Mayo,2012,2,2012 Q2,1.8,104678.75,Republic of Ireland,False,82.0,105189.02
Mayo,2012,3,2012 Q3,1.77,108966.59,Republic of Ireland,False,107.0,108296.84
Mayo,2012,4,2012 Q4,1.07,103350.46,Republic of Ireland,False,142.0,116652.04
Mayo,2013,1,2013 Q1,0.97,107370.46,Republic of Ireland,False,79.0,102004.19
Mayo,2013,2,2013 Q2,0.53,97101.1,Republic of Ireland,False,89.0,105337.54
Mayo,2013,3,2013 Q3,0.3,111884.2,Republic of Ireland,False,137.0,102349.93
Mayo,2013,4,2013 Q4,0.23,116673.86,Republic of Ireland,False,132.0,117762.99
Mayo,2014,1,2014 Q1,0.07,99392.19,Republic of Ireland,False,114.0,94140.23
Mayo,2014,2,2014 Q2,0.37,99238.05,Republic of Ireland,False,188.0,92874.56
Mayo,2014,3,2014 Q3,0.37,96409.1,Republic of Ireland,False,235.0,91399.91
Mayo,2014,4,2014 Q4,-0.03,121111.13,Republic of Ireland,False,272.0,94538.34
Mayo,2015,1,2015 Q1,-0.6,128849.48,Republic of Ireland,False,219.0,98602.43
Mayo,2015,2,2015 Q2,-0.43,112496.75,Republic of Ireland,False,241.0,104974.06
Mayo,2015,3,2015 Q3,-0.17,116744.62,Republic of Ireland,False,266.0,106580.42
Mayo,2015,4,2015 Q4,-0.07,102935.28,Republic of Ireland,False,312.0,96101.94
Mayo,2016,1,2016 Q1,-0.13,107956.91,Republic of Ireland,False,232.0,97522.08
Mayo,2016,2,2016 Q2,0.17,113505.67,Republic of Ireland,False,227.0,109526.6
Mayo,2016,3,2016 Q3,0.13,117247.57,Republic of Ireland,False,258.0,112598.03
Mayo,2016,4,2016 Q4,-0.07,111324.28,Republic of Ireland,False,292.0,104187.02
Mayo,2017,1,2017 Q1,0.57,109311.06,Republic of Ireland,False,219.0,105372.39
Mayo,2017,2,2017 Q2,0.23,130062.35,Republic of Ireland,False,261.0,116969.75
Mayo,2017,3,2017 Q3,0.2,128663.46,Republic of Ireland,False,269.0,120391.14
Mayo,2017,4,2017 Q4,0.47,147407.19,Republic of Ireland,False,314.0,125823.71
Mayo,2018,1,2018 Q1,0.23,126024.91,Republic of Ireland,False,218.0,117942.38
Mayo,2018,2,2018 Q2,0.17,131776.13,Republic of Ireland,False,270.0,120991.58
Mayo,2018,3,2018 Q3,0.77,128293.18,Republic of Ireland,False,278.0,122665.34
Mayo,2018,4,2018 Q4,0.73,143114.76,Republic of Ireland,False,289.0,133948.58
Mayo,2019,1,2019 Q1,0.83,129003.84,Republic of Ireland,False,236.0,115587.41
Mayo,2019,2,2019 Q2,1.17,141579.59,Republic of Ireland,False,251.0,131762.94
Mayo,2019,3,2019 Q3,0.7,139675.0,Republic of Ireland,False,269.0,134434.09
Mayo,2019,4,2019 Q4,1.03,142739.3,Republic of Ireland,False,312.0,131897.28
Mayo,2020,1,2020 Q1,1.03,140257.33,Republic of Ireland,False,240.0,132394.19
Mayo,2020,2,2020 Q2,-0.3,131017.98,Republic of Ireland,False,165.0,126163.47
Mayo,2020,3,2020 Q3,-0.93,129686.65,Republic of Ireland,False,242.0,117848.57
Mayo,2020,4,2020 Q4,-1.13,167141.83,Republic of Ireland,False,343.0,141326.73
Mayo,2021,1,2021 Q1,-0.23,150447.13,Republic of Ireland,False,259.0,143064.47
Mayo,2021,2,2021 Q2,1.4,156152.6,Republic of Ireland,False,312.0,149191.92
Mayo,2021,3,2021 Q3,2.93,162829.58,Republic of Ireland,False,350.0,159274.66
Mayo,2021,4,2021 Q4,5.27,176124.38,Republic of Ireland,False,347.0,164654.16
Mayo,2022,1,2022 Q1,5.77,155720.15,Republic of Ireland,False,256.0,157200.34
Mayo,2022,2,2022 Q2,7.97,165825.56,Republic of Ireland,False,317.0,166517.49
Mayo,2022,3,2022 Q3,8.7,188208.99,Republic of Ireland,False,334.0,190014.31
Mayo,2022,4,2022 Q4,8.8,202804.41,Republic of Ireland,False,332.0,194497.02
Mayo,2023,1,2023 Q1,7.97,175774.84,Republic of Ireland,False,234.0,179730.48
Mayo,2023,2,2023 Q2,6.63,189757.02,Republic of Ireland,False,287.0,188712.08
Mayo,2023,3,2023 Q3,6.23,189296.2,Republic of Ireland,False,346.0,184869.45
Mayo,2023,4,2023 Q4,4.5,210441.7,Republic of Ireland,False,348.0,202651.65
Mayo,2024,1,2024 Q1,3.47,199767.89,Republic of Ireland,False,229.0,190108.26
Mayo,2024,2,2024 Q2,2.47,219123.72,Republic of Ireland,False,293.0,195153.38
Mayo,2024,3,2024 Q3,1.53,224652.45,Republic of Ireland,False,308.0,204366.38
Mayo,2024,4,2024 Q4,1.03,229721.07,Republic of Ireland,False,322.0,212627.59
Mayo,2025,1,2025 Q1,1.9,216681.71,Republic of Ireland,False,246.0,203480.3
Mayo,2025,2,2025 Q2,1.9,208481.41,Republic of Ireland,False,307.0,200127.52
Mayo,2025,3,2025 Q3,2.13,241237.01,Republic of Ireland,False,296.0,230588.62
Mayo,2025,4,2025 Q4,3.05,238913.19,Republic of Ireland,False,115.0,230342.26
Meath,2010,1,2010 Q1,-3.37,230649.93,Republic of Ireland,False,93.0,227653.23
Meath,2010,2,2010 Q2,-1.33,247097.9,Republic of Ireland,False,119.0,260907.14
Meath,2010,3,2010 Q3,0.2,220864.64,Republic of Ireland,False,164.0,226997.05
Meath,2010,4,2010 Q4,0.93,216080.72,Republic of Ireland,False,122.0,218207.76
Meath,2011,1,2011 Q1,2.27,210711.19,Republic of Ireland,False,76.0,216624.22
Meath,2011,2,2011 Q2,2.87,177306.51,Republic of Ireland,False,92.0,187309.04
Meath,2011,3,2011 Q3,2.43,191852.38,Republic of Ireland,False,116.0,196421.42
Meath,2011,4,2011 Q4,2.7,192053.26,Republic of Ireland,False,128.0,187826.98
Meath,2012,1,2012 Q1,2.13,164586.08,Republic of Ireland,False,90.0,158421.95
Meath,2012,2,2012 Q2,1.8,190677.87,Republic of Ireland,False,127.0,184240.38
Meath,2012,3,2012 Q3,1.77,174118.28,Republic of Ireland,False,152.0,172542.76
Meath,2012,4,2012 Q4,1.07,172377.5,Republic of Ireland,False,206.0,168432.52
Meath,2013,1,2013 Q1,0.97,145386.44,Republic of Ireland,False,111.0,133288.05
Meath,2013,2,2013 Q2,0.53,171958.4,Republic of Ireland,False,160.0,155280.06
Meath,2013,3,2013 Q3,0.3,175084.74,Republic of Ireland,False,201.0,163353.16
Meath,2013,4,2013 Q4,0.23,175629.3,Republic of Ireland,False,280.0,159474.55
Meath,2014,1,2014 Q1,0.07,177765.43,Republic of Ireland,False,173.0,171625.31
Meath,2014,2,2014 Q2,0.37,183464.83,Republic of Ireland,False,244.0,175915.47
Meath,2014,3,2014 Q3,0.37,188844.25,Republic of Ireland,False,353.0,187986.62
Meath,2014,4,2014 Q4,-0.03,190331.86,Republic of Ireland,False,495.0,176722.33
Meath,2015,1,2015 Q1,-0.6,204005.52,Republic of Ireland,False,262.0,192666.83
Meath,2015,2,2015 Q2,-0.43,191893.39,Republic of Ireland,False,270.0,185239.41
Meath,2015,3,2015 Q3,-0.17,215377.03,Republic of Ireland,False,344.0,198313.92
Meath,2015,4,2015 Q4,-0.07,227252.3,Republic of Ireland,False,382.0,211067.25
Meath,2016,1,2016 Q1,-0.13,225048.36,Republic of Ireland,False,214.0,196292.92
Meath,2016,2,2016 Q2,0.17,219152.54,Republic of Ireland,False,276.0,197981.46
Meath,2016,3,2016 Q3,0.13,221758.89,Republic of Ireland,False,324.0,210288.14
Meath,2016,4,2016 Q4,-0.07,232815.38,Republic of Ireland,False,388.0,218552.79
Meath,2017,1,2017 Q1,0.57,234338.23,Republic of Ireland,False,269.0,218766.3
Meath,2017,2,2017 Q2,0.23,233265.24,Republic of Ireland,False,337.0,216915.63
Meath,2017,3,2017 Q3,0.2,253644.8,Republic of Ireland,False,350.0,231613.95
Meath,2017,4,2017 Q4,0.47,255739.92,Republic of Ireland,False,418.0,238791.57
Meath,2018,1,2018 Q1,0.23,253871.36,Republic of Ireland,False,266.0,233782.39
Meath,2018,2,2018 Q2,0.17,258945.35,Republic of Ireland,False,321.0,224177.33
Meath,2018,3,2018 Q3,0.77,261956.61,Republic of Ireland,False,356.0,248817.0
Meath,2018,4,2018 Q4,0.73,272834.84,Republic of Ireland,False,497.0,250781.43
Meath,2019,1,2019 Q1,0.83,265441.14,Republic of Ireland,False,269.0,247105.58
Meath,2019,2,2019 Q2,1.17,274127.95,Republic of Ireland,False,328.0,249520.44
Meath,2019,3,2019 Q3,0.7,268843.64,Republic of Ireland,False,371.0,255819.96
Meath,2019,4,2019 Q4,1.03,285052.13,Republic of Ireland,False,420.0,254172.27
Meath,2020,1,2020 Q1,1.03,266410.56,Republic of Ireland,False,306.0,247694.73
Meath,2020,2,2020 Q2,-0.3,303271.32,Republic of Ireland,False,211.0,239173.46
Meath,2020,3,2020 Q3,-0.93,286498.37,Republic of Ireland,False,264.0,249652.83
Meath,2020,4,2020 Q4,-1.13,289886.47,Republic of Ireland,False,506.0,261774.68
Meath,2021,1,2021 Q1,-0.23,285661.31,Republic of Ireland,False,337.0,262051.05
Meath,2021,2,2021 Q2,1.4,312699.14,Republic of Ireland,False,326.0,282554.92
Meath,2021,3,2021 Q3,2.93,303936.86,Republic of Ireland,False,399.0,288867.27
Meath,2021,4,2021 Q4,5.27,301216.59,Republic of Ireland,False,452.0,297420.33
Meath,2022,1,2022 Q1,5.77,295228.09,Republic of Ireland,False,344.0,308813.95
Meath,2022,2,2022 Q2,7.97,299934.04,Republic of Ireland,False,375.0,300177.48
Meath,2022,3,2022 Q3,8.7,310348.46,Republic of Ireland,False,437.0,311424.93
Meath,2022,4,2022 Q4,8.8,327280.38,Republic of Ireland,False,487.0,314122.69
Meath,2023,1,2023 Q1,7.97,327672.76,Republic of Ireland,False,338.0,317213.76
Meath,2023,2,2023 Q2,6.63,321673.39,Republic of Ireland,False,365.0,326271.45
Meath,2023,3,2023 Q3,6.23,344238.6,Republic of Ireland,False,464.0,326829.93
Meath,2023,4,2023 Q4,4.5,401619.26,Republic of Ireland,False,468.0,339091.65
Meath,2024,1,2024 Q1,3.47,331070.0,Republic of Ireland,False,333.0,333198.5
Meath,2024,2,2024 Q2,2.47,381805.89,Republic of Ireland,False,308.0,335999.16
Meath,2024,3,2024 Q3,1.53,355579.04,Republic of Ireland,False,489.0,341072.44
Meath,2024,4,2024 Q4,1.03,400556.22,Republic of Ireland,False,452.0,364939.82
Meath,2025,1,2025 Q1,1.9,362323.25,Republic of Ireland,False,321.0,348130.85
Meath,2025,2,2025 Q2,1.9,387761.39,Republic of Ireland,False,379.0,360134.67
Meath,2025,3,2025 Q3,2.13,395652.85,Republic of Ireland,False,434.0,389879.97
Meath,2025,4,2025 Q4,3.05,382325.57,Republic of Ireland,False,170.0,389979.35
Monaghan,2010,1,2010 Q1,-3.37,204056.39,Republic of Ireland,False,19.0,163684.21
Monaghan,2010,2,2010 Q2,-1.33,142813.29,Republic of Ireland,False,28.0,126010.72
Monaghan,2010,3,2010 Q3,0.2,133084.89,Republic of Ireland,False,22.0,137659.09
Monaghan,2010,4,2010 Q4,0.93,141087.58,Republic of Ireland,False,32.0,127671.88
Monaghan,2011,1,2011 Q1,2.27,140322.88,Republic of Ireland,False,15.0,135500.0
Monaghan,2011,2,2011 Q2,2.87,128907.9,Republic of Ireland,False,19.0,119447.37
Monaghan,2011,3,2011 Q3,2.43,130533.71,Republic of Ireland,False,15.0,115266.67
Monaghan,2011,4,2011 Q4,2.7,116717.48,Republic of Ireland,False,29.0,113373.72
Monaghan,2012,1,2012 Q1,2.13,92516.67,Republic of Ireland,False,18.0,88655.56
Monaghan,2012,2,2012 Q2,1.8,101089.19,Republic of Ireland,False,19.0,86000.0
Monaghan,2012,3,2012 Q3,1.77,110242.53,Republic of Ireland,False,33.0,105196.97
Monaghan,2012,4,2012 Q4,1.07,114296.07,Republic of Ireland,False,36.0,116430.0
Monaghan,2013,1,2013 Q1,0.97,83224.67,Republic of Ireland,False,36.0,74428.89
Monaghan,2013,2,2013 Q2,0.53,75396.2,Republic of Ireland,False,26.0,66538.46
Monaghan,2013,3,2013 Q3,0.3,106517.07,Republic of Ireland,False,40.0,97131.95
Monaghan,2013,4,2013 Q4,0.23,94215.38,Republic of Ireland,False,39.0,97652.89
Monaghan,2014,1,2014 Q1,0.07,101435.01,Republic of Ireland,False,30.0,98233.33
Monaghan,2014,2,2014 Q2,0.37,72179.01,Republic of Ireland,False,62.0,61928.79
Monaghan,2014,3,2014 Q3,0.37,102433.02,Republic of Ireland,False,53.0,100788.47
Monaghan,2014,4,2014 Q4,-0.03,115713.45,Republic of Ireland,False,84.0,96196.26
Monaghan,2015,1,2015 Q1,-0.6,110257.23,Republic of Ireland,False,56.0,110591.07
Monaghan,2015,2,2015 Q2,-0.43,106716.69,Republic of Ireland,False,57.0,102728.07
Monaghan,2015,3,2015 Q3,-0.17,121387.29,Republic of Ireland,False,56.0,115181.55
Monaghan,2015,4,2015 Q4,-0.07,111952.39,Republic of Ireland,False,82.0,107673.78
Monaghan,2016,1,2016 Q1,-0.13,101882.09,Republic of Ireland,False,84.0,92601.33
Monaghan,2016,2,2016 Q2,0.17,112182.13,Republic of Ireland,False,75.0,111318.2
Monaghan,2016,3,2016 Q3,0.13,118409.7,Republic of Ireland,False,69.0,107487.68
Monaghan,2016,4,2016 Q4,-0.07,136653.29,Republic of Ireland,False,79.0,126110.13
Monaghan,2017,1,2017 Q1,0.57,125226.59,Republic of Ireland,False,79.0,117790.85
Monaghan,2017,2,2017 Q2,0.23,147531.59,Republic of Ireland,False,79.0,125382.28
Monaghan,2017,3,2017 Q3,0.2,137045.11,Republic of Ireland,False,65.0,128484.62
Monaghan,2017,4,2017 Q4,0.47,139636.17,Republic of Ireland,False,110.0,106743.11
Monaghan,2018,1,2018 Q1,0.23,143479.75,Republic of Ireland,False,68.0,147149.18
Monaghan,2018,2,2018 Q2,0.17,148133.2,Republic of Ireland,False,61.0,141138.93
Monaghan,2018,3,2018 Q3,0.77,170285.71,Republic of Ireland,False,66.0,165981.06
Monaghan,2018,4,2018 Q4,0.73,126294.22,Republic of Ireland,False,132.0,121403.32
Monaghan,2019,1,2019 Q1,0.83,149912.87,Republic of Ireland,False,56.0,155437.5
Monaghan,2019,2,2019 Q2,1.17,139067.6,Republic of Ireland,False,72.0,142915.97
Monaghan,2019,3,2019 Q3,0.7,143005.09,Republic of Ireland,False,73.0,142782.19
Monaghan,2019,4,2019 Q4,1.03,167264.19,Republic of Ireland,False,91.0,152272.4
Monaghan,2020,1,2020 Q1,1.03,146891.23,Republic of Ireland,False,75.0,142426.77
Monaghan,2020,2,2020 Q2,-0.3,124562.63,Republic of Ireland,False,57.0,125004.54
Monaghan,2020,3,2020 Q3,-0.93,149215.83,Republic of Ireland,False,69.0,133573.91
Monaghan,2020,4,2020 Q4,-1.13,245242.73,Republic of Ireland,False,67.0,145736.12
Monaghan,2021,1,2021 Q1,-0.23,157279.65,Republic of Ireland,False,54.0,147212.96
Monaghan,2021,2,2021 Q2,1.4,160753.09,Republic of Ireland,False,85.0,136370.4
Monaghan,2021,3,2021 Q3,2.93,174014.73,Republic of Ireland,False,87.0,161166.15
Monaghan,2021,4,2021 Q4,5.27,178359.67,Republic of Ireland,False,98.0,186388.78
Monaghan,2022,1,2022 Q1,5.77,174944.14,Republic of Ireland,False,85.0,175334.26
Monaghan,2022,2,2022 Q2,7.97,188167.5,Republic of Ireland,False,109.0,160696.79
Monaghan,2022,3,2022 Q3,8.7,228087.79,Republic of Ireland,False,102.0,199002.45
Monaghan,2022,4,2022 Q4,8.8,237550.54,Republic of Ireland,False,137.0,198630.8
Monaghan,2023,1,2023 Q1,7.97,193713.55,Republic of Ireland,False,87.0,208217.24
Monaghan,2023,2,2023 Q2,6.63,203742.87,Republic of Ireland,False,81.0,176806.17
Monaghan,2023,3,2023 Q3,6.23,211138.4,Republic of Ireland,False,113.0,186239.81
Monaghan,2023,4,2023 Q4,4.5,189025.32,Republic of Ireland,False,111.0,189841.44
Monaghan,2024,1,2024 Q1,3.47,235910.39,Republic of Ireland,False,79.0,218211.11
Monaghan,2024,2,2024 Q2,2.47,229350.58,Republic of Ireland,False,65.0,191323.08
Monaghan,2024,3,2024 Q3,1.53,210610.02,Republic of Ireland,False,92.0,189374.54
Monaghan,2024,4,2024 Q4,1.03,256673.95,Republic of Ireland,False,116.0,217133.94
Monaghan,2025,1,2025 Q1,1.9,283538.78,Republic of Ireland,False,70.0,221557.14
Monaghan,2025,2,2025 Q2,1.9,206239.62,Republic of Ireland,False,81.0,190631.66
Monaghan,2025,3,2025 Q3,2.13,283338.24,Republic of Ireland,False,93.0,259506.77
Monaghan,2025,4,2025 Q4,3.05,199296.2,Republic of Ireland,False,42.0,198702.38
Offaly,2010,1,2010 Q1,-3.37,153598.74,Republic of Ireland,False,25.0,149120.0
Offaly,2010,2,2010 Q2,-1.33,174818.45,Republic of Ireland,False,38.0,154484.16
Offaly,2010,3,2010 Q3,0.2,173819.68,Republic of Ireland,False,39.0,160606.38
Offaly,2010,4,2010 Q4,0.93,142020.75,Republic of Ireland,False,51.0,146954.9
Offaly,2011,1,2011 Q1,2.27,137374.88,Republic of Ireland,False,34.0,134572.06
Offaly,2011,2,2011 Q2,2.87,124359.54,Republic of Ireland,False,31.0,129299.84
Offaly,2011,3,2011 Q3,2.43,139039.76,Republic of Ireland,False,34.0,127232.55
Offaly,2011,4,2011 Q4,2.7,119386.21,Republic of Ireland,False,42.0,116285.71
Offaly,2012,1,2012 Q1,2.13,134081.61,Republic of Ireland,False,39.0,131209.23
Offaly,2012,2,2012 Q2,1.8,110537.26,Republic of Ireland,False,49.0,105706.12
Offaly,2012,3,2012 Q3,1.77,125316.74,Republic of Ireland,False,55.0,123249.09
Offaly,2012,4,2012 Q4,1.07,110405.8,Republic of Ireland,False,83.0,104155.96
Offaly,2013,1,2013 Q1,0.97,96741.87,Republic of Ireland,False,48.0,86953.24
Offaly,2013,2,2013 Q2,0.53,108051.4,Republic of Ireland,False,54.0,102194.44
Offaly,2013,3,2013 Q3,0.3,106809.48,Republic of Ireland,False,66.0,107305.32
Offaly,2013,4,2013 Q4,0.23,93259.38,Republic of Ireland,False,78.0,95939.81
Offaly,2014,1,2014 Q1,0.07,109964.31,Republic of Ireland,False,73.0,105452.05
Offaly,2014,2,2014 Q2,0.37,115782.28,Republic of Ireland,False,82.0,111609.76
Offaly,2014,3,2014 Q3,0.37,132666.74,Republic of Ireland,False,98.0,122556.12
Offaly,2014,4,2014 Q4,-0.03,113628.78,Republic of Ireland,False,154.0,108847.12
Offaly,2015,1,2015 Q1,-0.6,106205.68,Republic of Ireland,False,100.0,106466.0
Offaly,2015,2,2015 Q2,-0.43,103250.21,Republic of Ireland,False,101.0,102100.38
Offaly,2015,3,2015 Q3,-0.17,113832.8,Republic of Ireland,False,106.0,107830.19
Offaly,2015,4,2015 Q4,-0.07,119458.89,Republic of Ireland,False,155.0,113882.7
Offaly,2016,1,2016 Q1,-0.13,96668.61,Republic of Ireland,False,98.0,98136.17
Offaly,2016,2,2016 Q2,0.17,133994.8,Republic of Ireland,False,112.0,126191.96
Offaly,2016,3,2016 Q3,0.13,115237.67,Republic of Ireland,False,134.0,112772.39
Offaly,2016,4,2016 Q4,-0.07,119660.48,Republic of Ireland,False,152.0,107753.07
Offaly,2017,1,2017 Q1,0.57,140182.04,Republic of Ireland,False,112.0,124544.58
Offaly,2017,2,2017 Q2,0.23,128965.05,Republic of Ireland,False,139.0,117215.32
